Tanggal,provinsi (plot_tk_kab),bps_province_id,name,bps_regency_id,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
2022-06-13,DI YOGYAKARTA,34,BANTUL,3402,1064286,1064,1704,2149,1.60107339568499,0.821596244131455,160.15037593984962,6.833268254588051
2022-06-14,DI YOGYAKARTA,34,BANTUL,3402,1064286,1064,1601,1918,1.50429489817587,0.749531542785759,150.4699248120301,3.6180058897770295
2022-06-15,DI YOGYAKARTA,34,BANTUL,3402,1064286,1064,1634,2039,1.53530160126131,0.673194614443084,153.57142857142858,3.1066330814441647
2022-06-16,DI YOGYAKARTA,34,BANTUL,3402,1064286,1064,2048,2481,1.92429478542422,0.439453125,192.4812030075188,2.3104693140794224
2022-06-13,DI YOGYAKARTA,34,GUNUNGKIDUL,3403,776705,3885,565,310,0.727431907867208,0.176991150442478,14.543114543114545,3.4124629080118694
2022-06-14,DI YOGYAKARTA,34,GUNUNGKIDUL,3403,776705,3885,540,310,0.695244655306712,0.185185185185185,13.8996138996139,3.308270676691729
2022-06-15,DI YOGYAKARTA,34,GUNUNGKIDUL,3403,776705,3885,560,319,0.720994457355109,0.178571428571429,14.414414414414416,4.480286738351254
2022-06-16,DI YOGYAKARTA,34,GUNUNGKIDUL,3403,776705,3885,572,331,0.736444338584147,0.524475524475524,14.72329472329472,4.203152364273205
2022-06-13,DI YOGYAKARTA,34,KOTA YOGYAKARTA,3471,449890,448,1117,3532,2.48282913601103,0.53715308863026,249.3303571428572,3.4717494894486043
2022-06-14,DI YOGYAKARTA,34,KOTA YOGYAKARTA,3471,449890,448,1075,3383,2.38947298228456,0.465116279069767,239.9553571428572,3.3944331296673456
2022-06-15,DI YOGYAKARTA,34,KOTA YOGYAKARTA,3471,449890,448,1071,3112,2.38058192002489,0.466853408029879,239.0625,3.751705320600273
2022-06-16,DI YOGYAKARTA,34,KOTA YOGYAKARTA,3471,449890,448,1197,3183,2.66065038120429,0.417710944026733,267.1875,3.3396345305608066
2022-06-13,DI YOGYAKARTA,34,KULON PROGO,3401,448131,448,518,454,1.15591199894674,0.0,115.625,4.58970792767733
2022-06-14,DI YOGYAKARTA,34,KULON PROGO,3401,448131,448,497,450,1.10905070169214,0.0,110.9375,4.822695035460993
2022-06-15,DI YOGYAKARTA,34,KULON PROGO,3401,448131,448,478,432,1.06665238512846,0.0,106.69642857142858,6.330935251798561
2022-06-16,DI YOGYAKARTA,34,KULON PROGO,3401,448131,448,672,608,1.49956151214712,0.0,150.0,5.666666666666666
2022-06-13,DI YOGYAKARTA,34,SLEMAN,3404,1282804,1281,2178,3108,1.69784316232254,0.550964187327824,170.02341920374707,3.556417717426447
2022-06-14,DI YOGYAKARTA,34,SLEMAN,3404,1282804,1281,2089,3095,1.62846389627722,0.478697941598851,163.07572209211554,2.925104468016715
2022-06-15,DI YOGYAKARTA,34,SLEMAN,3404,1282804,1281,2420,3427,1.8864924025806,0.454545454545455,188.91491022638564,3.160667251975417
2022-06-16,DI YOGYAKARTA,34,SLEMAN,3404,1282804,1281,2579,3501,2.01043963068403,0.465296626599457,201.3270882123341,3.089887640449438
2022-06-13,DKI JAKARTA,31,KEPULAUAN SERIBU,3101,26105,28,86,12,3.29438804826662,0.0,307.1428571428572,6.140350877192982
2022-06-14,DKI JAKARTA,31,KEPULAUAN SERIBU,3101,26105,28,83,12,3.17946753495499,0.0,296.42857142857144,8.181818181818182
2022-06-15,DKI JAKARTA,31,KEPULAUAN SERIBU,3101,26105,28,66,19,2.52825129285577,0.0,235.7142857142857,9.090909090909092
2022-06-16,DKI JAKARTA,31,KEPULAUAN SERIBU,3101,26105,28,63,14,2.41333077954415,0.0,225.0,10.843373493975903
2022-06-13,DKI JAKARTA,31,KOTA JAKARTA BARAT,3174,2662270,2660,11169,25883,4.19529198766466,2.82925955770436,419.8872180451128,5.707662427166218
2022-06-14,DKI JAKARTA,31,KOTA JAKARTA BARAT,3174,2662270,2660,11198,26425,4.20618494743208,3.02732630826933,420.97744360902254,5.398127180365996
2022-06-15,DKI JAKARTA,31,KOTA JAKARTA BARAT,3174,2662270,2660,12031,27520,4.51907582626856,3.66553071232649,452.2932330827068,5.736049396964626
2022-06-16,DKI JAKARTA,31,KOTA JAKARTA BARAT,3174,2662270,2660,12646,28498,4.75008169719826,4.02498813854183,475.4135338345865,5.666258488255594
2022-06-13,DKI JAKARTA,31,KOTA JAKARTA PUSAT,3173,913724,917,6421,20575,7.0272861389216,2.36723251829933,700.2181025081788,14.607232601332894
2022-06-14,DKI JAKARTA,31,KOTA JAKARTA PUSAT,3173,913724,917,6506,21445,7.12031204171063,2.49000922225638,709.4874591057797,14.806664570889655
2022-06-15,DKI JAKARTA,31,KOTA JAKARTA PUSAT,3173,913724,917,6744,22100,7.3807845695199,2.99525504151839,735.4416575790622,12.83190021732968
2022-06-16,DKI JAKARTA,31,KOTA JAKARTA PUSAT,3173,913724,917,7111,23371,7.78243758509134,3.12192378005906,775.4634678298801,13.951620101758458
2022-06-13,DKI JAKARTA,31,KOTA JAKARTA SELATAN,3171,2309334,2310,16351,48164,7.0803963393775,3.08849611644548,707.8354978354978,5.7093963907902925
2022-06-14,DKI JAKARTA,31,KOTA JAKARTA SELATAN,3171,2309334,2310,15850,48320,6.86345067452348,3.78548895899054,686.1471861471862,5.834541312901222
2022-06-15,DKI JAKARTA,31,KOTA JAKARTA SELATAN,3171,2309334,2310,16619,49544,7.19644711418963,4.80173295625489,719.4372294372295,6.650817909096054
2022-06-16,DKI JAKARTA,31,KOTA JAKARTA SELATAN,3171,2309334,2310,17524,50460,7.58833499182015,5.26135585482766,758.6147186147186,6.6396674837472025
2022-06-13,DKI JAKARTA,31,KOTA JAKARTA TIMUR,3172,2949974,2947,13790,17484,4.67461747120483,2.06671501087745,467.9334916864608,11.339103374501605
2022-06-14,DKI JAKARTA,31,KOTA JAKARTA TIMUR,3172,2949974,2947,13925,18071,4.72038058640517,2.42728904847397,472.5144214455378,10.95864483770228
2022-06-15,DKI JAKARTA,31,KOTA JAKARTA TIMUR,3172,2949974,2947,14445,18141,4.8966533264361,2.92834890965732,490.15948422124194,11.187940810399668
2022-06-16,DKI JAKARTA,31,KOTA JAKARTA TIMUR,3172,2949974,2947,14861,17999,5.03767151846084,3.33759504743961,504.2755344418052,11.32586705202312
2022-06-13,DKI JAKARTA,31,KOTA JAKARTA UTARA,3175,1850402,1848,7556,12336,4.08343700449956,3.52038115404976,408.8744588744588,8.369382890438775
2022-06-14,DKI JAKARTA,31,KOTA JAKARTA UTARA,3175,1850402,1848,7449,12123,4.02561173193717,3.93341388105786,403.0844155844155,8.29857490441432
2022-06-15,DKI JAKARTA,31,KOTA JAKARTA UTARA,3175,1850402,1848,7351,11760,3.97265026734731,4.7884641545368,397.78138528138527,9.302528334786398
2022-06-16,DKI JAKARTA,31,KOTA JAKARTA UTARA,3175,1850402,1848,7735,12682,4.18017274084226,5.31351001939237,418.56060606060606,9.565658272773366
2022-06-13,GORONTALO,75,BOALEMO,7501,171405,854,40,35,0.233365421078732,0.0,4.683840749414521,2.1739130434782608
2022-06-14,GORONTALO,75,BOALEMO,7501,171405,854,37,35,0.215863014497827,0.0,4.332552693208431,2.0
2022-06-15,GORONTALO,75,BOALEMO,7501,171405,854,34,35,0.198360607916922,0.0,3.9812646370023423,2.0408163265306123
2022-06-16,GORONTALO,75,BOALEMO,7501,171405,854,30,29,0.175024065809049,0.0,3.51288056206089,2.127659574468085
2022-06-13,GORONTALO,75,BONE BOLANGO,7504,158877,791,35,10,0.220296203981697,0.0,4.424778761061947,4.545454545454546
2022-06-14,GORONTALO,75,BONE BOLANGO,7504,158877,791,37,13,0.232884558494936,0.0,4.677623261694058,2.0
2022-06-15,GORONTALO,75,BONE BOLANGO,7504,158877,791,44,25,0.276943799291276,0.0,5.562579013906448,3.278688524590164
2022-06-16,GORONTALO,75,BONE BOLANGO,7504,158877,791,41,25,0.258061267521416,0.0,5.183312262958281,3.508771929824561
2022-06-13,GORONTALO,75,GORONTALO,7502,376359,1883,78,28,0.207248929878122,0.0,4.142326075411577,3.8461538461538463
2022-06-14,GORONTALO,75,GORONTALO,7502,376359,1883,110,74,0.292274131879402,0.0,5.841741901221456,3.5211267605633805
2022-06-15,GORONTALO,75,GORONTALO,7502,376359,1883,124,92,0.329472657754963,0.0,6.585236325013277,4.45859872611465
2022-06-16,GORONTALO,75,GORONTALO,7502,376359,1883,174,161,0.462324535881964,0.0,9.24057355284121,3.864734299516908
2022-06-13,GORONTALO,75,GORONTALO UTARA,7505,112439,560,45,34,0.400217006554665,0.0,8.035714285714286,0.0
2022-06-14,GORONTALO,75,GORONTALO UTARA,7505,112439,560,49,29,0.435791851581747,0.0,8.75,0.0
2022-06-15,GORONTALO,75,GORONTALO UTARA,7505,112439,560,48,31,0.426898140324976,0.0,8.571428571428571,0.0
2022-06-16,GORONTALO,75,GORONTALO UTARA,7505,112439,560,52,33,0.462472985352058,0.0,9.285714285714286,0.0
2022-06-13,GORONTALO,75,KOTA GORONTALO,7571,221549,1106,130,150,0.586777642869072,0.0,11.754068716094032,2.380952380952381
2022-06-14,GORONTALO,75,KOTA GORONTALO,7571,221549,1106,121,144,0.546154575285828,0.0,10.940325497287525,2.4539877300613497
2022-06-15,GORONTALO,75,KOTA GORONTALO,7571,221549,1106,115,132,0.519072530230333,0.0,10.397830018083184,2.564102564102564
2022-06-16,GORONTALO,75,KOTA GORONTALO,7571,221549,1106,114,118,0.514558856054417,0.0,10.30741410488246,1.9230769230769231
2022-06-13,GORONTALO,75,PAHUWATO,7503,164712,826,71,71,0.431055417941619,0.0,8.595641646489103,
2022-06-14,GORONTALO,75,PAHUWATO,7503,164712,826,39,28,0.236776919714411,0.0,4.721549636803874,0.0
2022-06-15,GORONTALO,75,PAHUWATO,7503,164712,826,35,25,0.21249210743601,0.0,4.23728813559322,0.0
2022-06-16,GORONTALO,75,PAHUWATO,7503,164712,826,35,25,0.21249210743601,0.0,4.23728813559322,0.0
2022-06-13,JAMBI,15,BATANGHARI,1504,272878,1365,96,15,0.351805568788983,1.04166666666667,7.032967032967033,4.864864864864865
2022-06-14,JAMBI,15,BATANGHARI,1504,272878,1365,87,16,0.318823796715015,0.0,6.373626373626373,5.172413793103448
2022-06-15,JAMBI,15,BATANGHARI,1504,272878,1365,87,16,0.318823796715015,0.0,6.373626373626373,3.8461538461538463
2022-06-16,JAMBI,15,BATANGHARI,1504,272878,1365,85,15,0.311494514031912,0.0,6.227106227106227,2.702702702702702
2022-06-13,JAMBI,15,BUNGO,1509,386343,1932,151,35,0.390844405101167,0.0,7.815734989648034,4.240282685512367
2022-06-14,JAMBI,15,BUNGO,1509,386343,1932,143,38,0.370137416751436,0.0,7.401656314699793,2.985074626865672
2022-06-15,JAMBI,15,BUNGO,1509,386343,1932,122,30,0.315781572333393,0.0,6.314699792960663,1.831501831501832
2022-06-16,JAMBI,15,BUNGO,1509,386343,1932,117,31,0.302839704614811,0.0,6.055900621118012,2.027027027027027
2022-06-13,JAMBI,15,KERINCI,1501,240569,1204,80,1,0.332544924740927,0.0,6.64451827242525,3.896103896103896
2022-06-14,JAMBI,15,KERINCI,1501,240569,1204,67,1,0.278506374470526,0.0,5.564784053156146,2.8169014084507045
2022-06-15,JAMBI,15,KERINCI,1501,240569,1204,49,1,0.203683766403818,0.0,4.069767441860465,1.5267175572519085
2022-06-16,JAMBI,15,KERINCI,1501,240569,1204,50,1,0.207840577963079,0.0,4.152823920265781,2.112676056338028
2022-06-13,JAMBI,15,KOTA JAMBI,1571,605849,609,1177,3218,1.9427283035872,0.0,193.26765188834156,1.693958215697346
2022-06-14,JAMBI,15,KOTA JAMBI,1571,605849,609,1164,3077,1.92127081170391,0.257731958762887,191.1330049261084,2.2071307300509337
2022-06-15,JAMBI,15,KOTA JAMBI,1571,605849,609,1606,3858,2.6508255357358,0.186799501867995,263.71100164203614,1.7857142857142856
2022-06-16,JAMBI,15,KOTA JAMBI,1571,605849,609,1660,4061,2.7399566558664,0.301204819277108,272.5779967159277,1.6632016632016633
2022-06-13,JAMBI,15,KOTA SUNGAI PENUH,1572,88724,441,56,3,0.631170821874577,0.0,12.698412698412698,2.9702970297029703
2022-06-14,JAMBI,15,KOTA SUNGAI PENUH,1572,88724,441,53,3,0.597358099274154,0.0,12.01814058956916,2.0202020202020203
2022-06-15,JAMBI,15,KOTA SUNGAI PENUH,1572,88724,441,41,3,0.462107208872458,0.0,9.297052154195011,2.0408163265306123
2022-06-16,JAMBI,15,KOTA SUNGAI PENUH,1572,88724,441,32,3,0.360669041071187,0.0,7.256235827664399,2.083333333333333
2022-06-13,JAMBI,15,MERANGIN,1502,393198,1967,117,4,0.297560007934934,0.0,5.948144382308083,2.857142857142857
2022-06-14,JAMBI,15,MERANGIN,1502,393198,1967,104,7,0.264497784831052,0.0,5.287239450940519,3.0303030303030303
2022-06-15,JAMBI,15,MERANGIN,1502,393198,1967,104,8,0.264497784831052,0.0,5.287239450940519,2.415458937198068
2022-06-16,JAMBI,15,MERANGIN,1502,393198,1967,104,8,0.264497784831052,0.0,5.287239450940519,1.345291479820628
2022-06-13,JAMBI,15,MUARO JAMBI,1505,463708,2317,266,56,0.573636857677676,0.0,11.48036253776435,2.293577981651376
2022-06-14,JAMBI,15,MUARO JAMBI,1505,463708,2317,252,104,0.543445444115694,0.0,10.876132930513595,3.341288782816229
2022-06-15,JAMBI,15,MUARO JAMBI,1505,463708,2317,319,106,0.687932923305183,0.0,13.767803193785069,2.952755905511811
2022-06-16,JAMBI,15,MUARO JAMBI,1505,463708,2317,324,110,0.698715571005892,0.0,13.983599482088907,2.457466918714556
2022-06-13,JAMBI,15,SAROLANGUN,1503,310323,1554,103,13,0.331912233382637,0.0,6.628056628056628,1.1976047904191618
2022-06-14,JAMBI,15,SAROLANGUN,1503,310323,1554,100,15,0.322244886779259,0.0,6.435006435006435,2.923976608187134
2022-06-15,JAMBI,15,SAROLANGUN,1503,310323,1554,101,14,0.325467335647052,0.0,6.4993564993565,4.3478260869565215
2022-06-16,JAMBI,15,SAROLANGUN,1503,310323,1554,103,11,0.331912233382637,0.0,6.628056628056628,4.040404040404041
2022-06-13,JAMBI,15,TANJUNG JABUNG BARAT,1507,340635,1701,190,80,0.557781789892407,0.0,11.169900058788947,19.31464174454829
2022-06-14,JAMBI,15,TANJUNG JABUNG BARAT,1507,340635,1701,181,62,0.531360547213293,0.0,10.64079952968842,13.57615894039735
2022-06-15,JAMBI,15,TANJUNG JABUNG BARAT,1507,340635,1701,193,64,0.566588870785445,0.0,11.346266901822458,15.24390243902439
2022-06-16,JAMBI,15,TANJUNG JABUNG BARAT,1507,340635,1701,220,62,0.645852598822787,0.0,12.933568489124044,13.223140495867767
2022-06-13,JAMBI,15,TANJUNG JABUNG TIMUR,1506,214716,1071,128,4,0.596136291659681,0.0,11.951447245564893,6.153846153846154
2022-06-14,JAMBI,15,TANJUNG JABUNG TIMUR,1506,214716,1071,116,7,0.540248514316586,0.0,10.830999066293185,5.649717514124294
2022-06-15,JAMBI,15,TANJUNG JABUNG TIMUR,1506,214716,1071,123,9,0.572849717766724,0.0,11.484593837535014,5.235602094240837
2022-06-16,JAMBI,15,TANJUNG JABUNG TIMUR,1506,214716,1071,138,9,0.642709439445593,0.0,12.885154061624648,1.895734597156398
2022-06-13,JAMBI,15,TEBO,1508,360735,1806,72,22,0.199592498648592,0.0,3.986710963455149,9.58904109589041
2022-06-14,JAMBI,15,TEBO,1508,360735,1806,70,24,0.19404826257502,0.0,3.875968992248062,13.380281690140844
2022-06-15,JAMBI,15,TEBO,1508,360735,1806,71,23,0.196820380611806,0.0,3.931339977851605,12.08053691275168
2022-06-16,JAMBI,15,TEBO,1508,360735,1806,64,21,0.177415554354304,0.0,3.5437430786267994,10.20408163265306
2022-06-13,JAWA BARAT,32,BANDUNG,3204,3810690,19054,3193,2267,0.837905996026966,0.501096147823364,16.757636191875722,3.626813406703352
2022-06-14,JAWA BARAT,32,BANDUNG,3204,3810690,19054,2982,2152,0.78253544633649,0.670690811535882,15.650257163850108,3.7760416666666665
2022-06-15,JAWA BARAT,32,BANDUNG,3204,3810690,19054,3008,2167,0.789358357672757,0.897606382978724,15.786711451663692,4.279045643153527
2022-06-16,JAWA BARAT,32,BANDUNG,3204,3810690,19054,3074,2205,0.806678055680205,0.910865322055953,16.13309541303663,4.547803617571059
2022-06-13,JAWA BARAT,32,BANDUNG BARAT,3217,1698855,8491,1402,1249,0.82526172039403,1.4265335235378,16.51160051819574,22.26775956284153
2022-06-14,JAWA BARAT,32,BANDUNG BARAT,3217,1698855,8491,1329,1251,0.782291602285068,1.58013544018059,15.651866682369567,22.232346241457854
2022-06-15,JAWA BARAT,32,BANDUNG BARAT,3217,1698855,8491,1412,985,0.831148037943203,1.48725212464589,16.62937227652809,10.299340436326736
2022-06-16,JAWA BARAT,32,BANDUNG BARAT,3217,1698855,8491,1426,914,0.839388882512045,1.61290322580645,16.794252738193382,9.034907597535934
2022-06-13,JAWA BARAT,32,BEKASI,3216,4043491,20216,4729,5735,1.16953394974788,0.486360752801861,23.39236248516027,3.5334532962538847
2022-06-14,JAWA BARAT,32,BEKASI,3216,4043491,20216,4548,5364,1.12477064991612,0.505716798592788,22.49703205381876,3.513423931057342
2022-06-15,JAWA BARAT,32,BEKASI,3216,4043491,20216,4598,5401,1.13713620235584,0.58721183123097,22.74436090225564,3.490488006617039
2022-06-16,JAWA BARAT,32,BEKASI,3216,4043491,20216,4591,5315,1.13540502501428,0.827706382051841,22.70973486347448,3.7716955941255006
2022-06-13,JAWA BARAT,32,BOGOR,3201,6165345,30828,5827,3514,0.945121481441833,1.08117384588982,18.90164785260153,6.220215701028343
2022-06-14,JAWA BARAT,32,BOGOR,3201,6165345,30828,5733,3582,0.929874970500434,1.20355834641549,18.59673024523161,5.966277561608301
2022-06-15,JAWA BARAT,32,BOGOR,3201,6165345,30828,5704,3616,0.925171259678088,1.20967741935484,18.50265991955365,6.697459584295612
2022-06-16,JAWA BARAT,32,BOGOR,3201,6165345,30828,5948,3747,0.964747309355762,1.26092804303968,19.294148176981967,6.588397790055249
2022-06-13,JAWA BARAT,32,CIAMIS,3207,1219236,1218,1084,939,0.889081359146219,0.0,88.99835796387521,15.18578352180937
2022-06-14,JAWA BARAT,32,CIAMIS,3207,1219236,1218,974,875,0.798860926022526,0.0,79.96715927750411,20.492524186455583
2022-06-15,JAWA BARAT,32,CIAMIS,3207,1219236,1218,1086,1260,0.890721730657559,0.0,89.16256157635468,41.77316293929712
2022-06-16,JAWA BARAT,32,CIAMIS,3207,1219236,1218,974,1222,0.798860926022526,0.0,79.96715927750411,53.67775831873905
2022-06-13,JAWA BARAT,32,CIANJUR,3203,2341228,2338,1861,1502,0.794882002094627,0.268672756582483,79.59794696321643,6.831767719897523
2022-06-14,JAWA BARAT,32,CIANJUR,3203,2341228,2338,1759,1459,0.751315121807872,0.341102899374645,75.23524379811805,8.093994778067886
2022-06-15,JAWA BARAT,32,CIANJUR,3203,2341228,2338,1660,1369,0.70902962035308,0.36144578313253,71.00085543199316,9.384822631342614
2022-06-16,JAWA BARAT,32,CIANJUR,3203,2341228,2338,1636,1300,0.698778589697372,0.305623471882641,69.9743370402053,9.889604415823367
2022-06-13,JAWA BARAT,32,CIREBON,3209,2217596,2219,2019,2456,0.910445365161193,0.148588410104012,90.98693105002252,2.4971187091817133
2022-06-14,JAWA BARAT,32,CIREBON,3209,2217596,2219,2082,2569,0.938854507313325,0.0960614793467819,93.82604776926544,2.534395365677045
2022-06-15,JAWA BARAT,32,CIREBON,3209,2217596,2219,2515,3067,1.13411099226369,0.119284294234592,113.33934204596665,2.366863905325444
2022-06-16,JAWA BARAT,32,CIREBON,3209,2217596,2219,2927,3450,1.31989776316335,0.102494021182098,131.90626408292025,2.201783723522854
2022-06-13,JAWA BARAT,32,GARUT,3205,2658006,2660,3295,3571,1.23965107678463,0.121396054628225,123.87218045112782,5.753490611458835
2022-06-14,JAWA BARAT,32,GARUT,3205,2658006,2660,2898,3187,1.09029099257112,0.241545893719807,108.94736842105264,6.170886075949367
2022-06-15,JAWA BARAT,32,GARUT,3205,2658006,2660,2704,2935,1.01730394890004,0.369822485207101,101.65413533834588,7.221129530767069
2022-06-16,JAWA BARAT,32,GARUT,3205,2658006,2660,2978,3255,1.12038874253858,0.268636668905306,111.95488721804512,7.682392369167311
2022-06-13,JAWA BARAT,32,INDRAMAYU,3212,1764423,8820,2172,2024,1.23099732887182,0.184162062615101,24.62585034013605,9.682695453058551
2022-06-14,JAWA BARAT,32,INDRAMAYU,3212,1764423,8820,2223,2212,1.25990196228455,0.0899685110211426,25.204081632653065,10.124223602484472
2022-06-15,JAWA BARAT,32,INDRAMAYU,3212,1764423,8820,2198,2296,1.24573302433713,0.0909918107370337,24.92063492063492,12.737464964185612
2022-06-16,JAWA BARAT,32,INDRAMAYU,3212,1764423,8820,2163,2310,1.22589651121075,0.092464170134073,24.52380952380952,13.76697189769498
2022-06-13,JAWA BARAT,32,KARAWANG,3215,2370819,11851,2278,2713,0.960849394238869,0.658472344161545,19.22200658172306,1.9279738086576936
2022-06-14,JAWA BARAT,32,KARAWANG,3215,2370819,11851,2246,2764,0.947351948841308,0.712377560106857,18.951987174078138,2.24679029957204
2022-06-15,JAWA BARAT,32,KARAWANG,3215,2370819,11851,2313,2755,0.975612225142451,0.691742325983571,19.517340308834697,2.0202020202020203
2022-06-16,JAWA BARAT,32,KARAWANG,3215,2370819,11851,2376,2756,1.0021853207689,0.673400673400673,20.048941017635645,2.0
2022-06-13,JAWA BARAT,32,KOTA BANDUNG,3273,2588871,2590,5485,9050,2.1186841677318,1.69553327256153,211.7760617760618,6.394949910800055
2022-06-14,JAWA BARAT,32,KOTA BANDUNG,3273,2588871,2590,5055,8543,1.95258859943195,1.62215628090999,195.1737451737452,6.89214153758704
2022-06-15,JAWA BARAT,32,KOTA BANDUNG,3273,2588871,2590,5162,8731,1.99391935712517,1.82099961255327,199.30501930501933,7.214484679665738
2022-06-16,JAWA BARAT,32,KOTA BANDUNG,3273,2588871,2590,5246,9008,2.02636593325817,1.77277926038887,202.54826254826256,7.294117647058823
2022-06-13,JAWA BARAT,32,KOTA BANJAR,3279,189242,189,333,433,1.75965166295009,0.0,176.19047619047618,7.637231503579953
2022-06-14,JAWA BARAT,32,KOTA BANJAR,3279,189242,189,308,416,1.62754568224813,0.0,162.96296296296296,5.181347150259067
2022-06-15,JAWA BARAT,32,KOTA BANJAR,3279,189242,189,302,425,1.59584024687966,0.0,159.7883597883598,6.887755102040815
2022-06-16,JAWA BARAT,32,KOTA BANJAR,3279,189242,189,244,350,1.28935437165111,0.0,129.1005291005291,8.256880733944955
2022-06-13,JAWA BARAT,32,KOTA BEKASI,3275,3114154,3115,7023,8188,2.25518712305172,2.20703403104087,225.45746388443015,9.071537290715373
2022-06-14,JAWA BARAT,32,KOTA BEKASI,3275,3114154,3115,6978,8813,2.24073697061867,2.9091430209229,224.0128410914928,11.530297182554998
2022-06-15,JAWA BARAT,32,KOTA BEKASI,3275,3114154,3115,7322,9494,2.35120035810689,3.60557224801967,235.0561797752809,13.667154888319295
2022-06-16,JAWA BARAT,32,KOTA BEKASI,3275,3114154,3115,7649,9991,2.4562047991204,3.97437573539025,245.553772070626,15.296267293134951
2022-06-13,JAWA BARAT,32,KOTA BOGOR,3271,1117208,1120,2112,5953,1.89042684978983,1.60984848484848,188.57142857142856,6.952965235173824
2022-06-14,JAWA BARAT,32,KOTA BOGOR,3271,1117208,1120,2169,6008,1.94144689261087,2.12079299216229,193.66071428571428,6.421426266537593
2022-06-15,JAWA BARAT,32,KOTA BOGOR,3271,1117208,1120,2507,6485,2.24398679565488,2.47307538891105,223.8392857142857,6.156930126002291
2022-06-16,JAWA BARAT,32,KOTA BOGOR,3271,1117208,1120,2730,7060,2.44359152458629,2.38095238095238,243.75,7.071226536384674
2022-06-13,JAWA BARAT,32,KOTA CIMAHI,3277,610492,609,754,1271,1.23506941941909,2.25464190981432,123.8095238095238,27.81299524564184
